plant_id,month,month_name,task_type,task_title,task_description,priority,garden_type,region_adjustment,verification_status,confidence,source_ids
kapucinka,6,junij,obiranje,Obiraj kapucinka,Splošen razpon: junij–oktober cvetovi/listi. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
kapucinka,7,julij,obiranje,Obiraj kapucinka,Splošen razpon: junij–oktober cvetovi/listi. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
kapucinka,8,avgust,obiranje,Obiraj kapucinka,Splošen razpon: junij–oktober cvetovi/listi. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
kapucinka,9,september,obiranje,Obiraj kapucinka,Splošen razpon: junij–oktober cvetovi/listi. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
kapucinka,10,oktober,obiranje,Obiraj kapucinka,Splošen razpon: junij–oktober cvetovi/listi. Redno pobiranje pri mnogih rastlinah spodbuja nadaljnjo rast.,srednja,vsi primerni tipi vrta,"Pridelek je odvisen od sorte, setve, vremena in lokalne mikroklime.",splošno sprejeto; preveri po viru/sorti,srednja,SEMENARNA_KATALOG;VERIFY_NEEDED
paradiznik,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: paradižnik","Pazi na: krompirjeva/paradižnikova plesen, pepelasta plesen, pokanje plodov / listne uši, ščitkar, strune. Zalivanje: redno, ob korenini.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
paradiznik,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: paradižnik","Pazi na: krompirjeva/paradižnikova plesen, pepelasta plesen, pokanje plodov / listne uši, ščitkar, strune. Zalivanje: redno, ob korenini.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
paradiznik,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: paradižnik","Pazi na: krompirjeva/paradižnikova plesen, pepelasta plesen, pokanje plodov / listne uši, ščitkar, strune. Zalivanje: redno, ob korenini.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
paprika,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: paprika","Pazi na: siva plesen, bakterijske pegavosti, fiziološke motnje / listne uši, resarji, pršice. Zalivanje: redno in enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
paprika,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: paprika","Pazi na: siva plesen, bakterijske pegavosti, fiziološke motnje / listne uši, resarji, pršice. Zalivanje: redno in enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
paprika,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: paprika","Pazi na: siva plesen, bakterijske pegavosti, fiziološke motnje / listne uši, resarji, pršice. Zalivanje: redno in enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cili,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: čili","Pazi na: siva plesen, bakterijske pegavosti / listne uši, resarji, pršice. Zalivanje: zmerno, enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cili,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: čili","Pazi na: siva plesen, bakterijske pegavosti / listne uši, resarji, pršice. Zalivanje: zmerno, enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cili,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: čili","Pazi na: siva plesen, bakterijske pegavosti / listne uši, resarji, pršice. Zalivanje: zmerno, enakomerno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kumare,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: kumare","Pazi na: pepelasta plesen, peronospora, koreninske gnilobe / listne uši, pršice, polži. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kumare,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: kumare","Pazi na: pepelasta plesen, peronospora, koreninske gnilobe / listne uši, pršice, polži. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kumare,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: kumare","Pazi na: pepelasta plesen, peronospora, koreninske gnilobe / listne uši, pršice, polži. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
bucke,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: bučke","Pazi na: pepelasta plesen, viroze / polži, listne uši. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
bucke,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: bučke","Pazi na: pepelasta plesen, viroze / polži, listne uši. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
bucke,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: bučke","Pazi na: pepelasta plesen, viroze / polži, listne uši. Zalivanje: veliko in redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
jajcevec,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: jajčevec","Pazi na: siva plesen, verticilijska uvelost / koloradski hrošč, listne uši, pršice. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
jajcevec,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: jajčevec","Pazi na: siva plesen, verticilijska uvelost / koloradski hrošč, listne uši, pršice. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
jajcevec,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: jajčevec","Pazi na: siva plesen, verticilijska uvelost / koloradski hrošč, listne uši, pršice. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
buce,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: buče","Pazi na: pepelasta plesen, gnilobe / polži, listne uši. Zalivanje: redno, zlasti poleti.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
buce,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: buče","Pazi na: pepelasta plesen, gnilobe / polži, listne uši. Zalivanje: redno, zlasti poleti.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
buce,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: buče","Pazi na: pepelasta plesen, gnilobe / polži, listne uši. Zalivanje: redno, zlasti poleti.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
lubenica,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: lubenica","Pazi na: pepelasta plesen, fuzarijska uvelost / listne uši, pršice. Zalivanje: redno, manj pred zorenjem.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,nizka,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
lubenica,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: lubenica","Pazi na: pepelasta plesen, fuzarijska uvelost / listne uši, pršice. Zalivanje: redno, manj pred zorenjem.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,nizka,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
lubenica,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: lubenica","Pazi na: pepelasta plesen, fuzarijska uvelost / listne uši, pršice. Zalivanje: redno, manj pred zorenjem.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,nizka,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
zelje,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: zelje","Pazi na: golšavost kapusnic, črna žilavka, peronospora / kapusov belin, bolhači, listne uši, polži. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
zelje,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: zelje","Pazi na: golšavost kapusnic, črna žilavka, peronospora / kapusov belin, bolhači, listne uši, polži. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
zelje,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: zelje","Pazi na: golšavost kapusnic, črna žilavka, peronospora / kapusov belin, bolhači, listne uši, polži. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brokoli,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: brokoli","Pazi na: golšavost, peronospora, črna žilavka / kapusov belin, bolhači, uši. Zalivanje: redno, brez sušnega stresa.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brokoli,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: brokoli","Pazi na: golšavost, peronospora, črna žilavka / kapusov belin, bolhači, uši. Zalivanje: redno, brez sušnega stresa.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brokoli,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: brokoli","Pazi na: golšavost, peronospora, črna žilavka / kapusov belin, bolhači, uši. Zalivanje: redno, brez sušnega stresa.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cvetača,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: cvetača","Pazi na: golšavost, črna žilavka, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno, občutljiva na sušo.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cvetača,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: cvetača","Pazi na: golšavost, črna žilavka, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno, občutljiva na sušo.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
cvetača,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: cvetača","Pazi na: golšavost, črna žilavka, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno, občutljiva na sušo.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
ohrovt,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: ohrovt","Pazi na: golšavost, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
ohrovt,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: ohrovt","Pazi na: golšavost, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
ohrovt,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: ohrovt","Pazi na: golšavost, peronospora / kapusov belin, bolhači, uši. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kolerabica,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: kolerabica","Pazi na: golšavost, peronospora / bolhači, kapusov belin, uši. Zalivanje: redno za mehke gomolje.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kolerabica,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: kolerabica","Pazi na: golšavost, peronospora / bolhači, kapusov belin, uši. Zalivanje: redno za mehke gomolje.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
kolerabica,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: kolerabica","Pazi na: golšavost, peronospora / bolhači, kapusov belin, uši. Zalivanje: redno za mehke gomolje.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brsticni_ohrovt,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: brstični ohrovt","Pazi na: golšavost, peronospora / kapusov belin, listne uši, bolhači. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brsticni_ohrovt,7,julij,nega,"Spremljaj vodo, bolezni in škodljivce: brstični ohrovt","Pazi na: golšavost, peronospora / kapusov belin, listne uši, bolhači. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
brsticni_ohrovt,8,avgust,nega,"Spremljaj vodo, bolezni in škodljivce: brstični ohrovt","Pazi na: golšavost, peronospora / kapusov belin, listne uši, bolhači. Zalivanje: redno.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
jagode,6,junij,nega,"Spremljaj vodo, bolezni in škodljivce: jagode","Pazi na: siva plesen, pepelasta plesen, listne pegavosti / polži, pršice, ptice. Zalivanje: redno med cvetenjem in zorenjem.",srednja,vsi primerni tipi vrta,V suši in vročinskih valovih prilagodi zalivanje; glej ARSO agrometeorologijo.,splošno sprejeto; ukrepe preveri pri IVR/KGZS,srednja,IVR;KGZS_EKNJIZNICA;ARSO_AGROMET
